key,name,ticker,date,error_code,return_3days,return_30days,return_60days,return_90days
24837,NIC (NASDAQ:EGOV),NASDAQ:EGOV,2/6/14 16:30,,-0.164416599,-0.201428887,-0.218200641,-0.3611973
24838,NCR (NYSE:NCR),NYSE:NCR,2/6/14 16:30,,-0.113153108,-0.094284961,-0.242161238,-0.242116313
24839,Philip Morris International Inc. (NYSE:PM),NYSE:PM,2/6/14 13:00,,-0.007641942,-0.026447978,0.048509775,0.053752469
24840,"Bally Technologies, Inc. (NYSE:BYI)",NYSE:BYI,2/6/14 16:30,BETA_ERROR,,,,
24841,Echelon (NASDAQ:ELON),NASDAQ:ELON,2/6/14 17:00,,-0.405671852,-0.475016564,-0.673253426,-0.818765243
24842,"SciQuest, Inc. (NASDAQ:SQI)",NASDAQ:SQI,2/6/14 16:30,,0.046023728,0.137536488,-0.166714629,-0.489454213
24843,"Intermolecular, Inc. (NASDAQ:IMI)",NASDAQ:IMI,2/6/14 16:30,,-0.076161152,-0.323838253,-0.364799148,-0.478813267
24844,"bebe stores, Inc. (NASDAQ:BEBE)",NASDAQ:BEBE,2/6/13 16:30,,-0.007878637,0.131054242,0.328324527,0.38645896
24845,Lattice Semiconductor Corporation (NASDAQ:LSCC),NASDAQ:LSCC,2/6/14 17:00,,0.2272114,0.332281766,0.428472397,0.324153841
24846,"Activision Blizzard, Inc. (NASDAQ:ATVI)",NASDAQ:ATVI,2/6/14 16:30,,0.144928191,0.247386059,0.19032596,0.269937832
24847,"Republic Services, Inc. (NYSE:RSG)",NYSE:RSG,2/6/14 17:00,,0.041130432,0.045178236,0.077714052,0.115990507
24848,"Neurocrine Biosciences, Inc. (NASDAQ:NBIX)",NASDAQ:NBIX,2/6/14 17:00,,-0.207126671,-0.363705357,-0.636537658,-0.682365593
24849,"MaxLinear, Inc. (NYSE:MXL)",NYSE:MXL,2/6/14 16:30,,-0.08745362,-0.112783872,-0.162345502,-0.159363893
24850,"Cardtronics, Inc. (NASDAQ:CATM)",NASDAQ:CATM,2/6/14 17:00,,0.007756614,0.017421175,-0.186930157,-0.243920863
24851,Rentrak Corporation (NASDAQ:RENT),NASDAQ:RENT,2/6/14 17:00,,0.04634215,0.01463209,-0.097139166,-0.23957644
24852,"Collectors Universe, Inc. (NASDAQ:CLCT)",NASDAQ:CLCT,2/6/14 16:30,,0.030485172,-0.078805849,0.083869786,-0.042625603
24853,"Tempur Sealy International, Inc. (NYSE:TPX)",NYSE:TPX,2/6/14 17:00,,-0.081023754,-0.005257887,-0.030887721,0.082251933
24854,"Echo Global Logistics, Inc. (NASDAQ:ECHO)",NASDAQ:ECHO,2/6/14 17:00,,-0.154719683,-0.141643187,-0.0690032,-0.132035034
24855,"OpenTable, Inc. (NASDAQ:OPEN)",NASDAQ:OPEN,2/4/14 17:00,BETA_ERROR,,,,
24856,Fluidigm Corporation (NASDAQ:FLDM),NASDAQ:FLDM,2/6/14 17:00,,-0.1590707,-0.112303681,-0.356649037,-0.630236151
24857,The Advisory Board (NASDAQ:ABCO),NASDAQ:ABCO,2/6/14 17:30,,-0.033771781,0.111844792,-0.116060053,-0.258426408
24858,New Gold Inc. (NYSEMKT:NGD),NYSEMKT:NGD,2/6/14 10:00,,0.031663142,-0.047446514,-0.114900603,0.055488074
24859,Sonic Foundry (NASDAQ:SOFO),NASDAQ:SOFO,2/6/14 16:30,,-0.048646032,-0.084039726,-0.046607682,-0.059537841
24860,KB Financial Group (NYSE:KB),NYSE:KB,2/7/14 2:00,,-0.019877455,-0.076805814,-0.051610227,-0.100927514
24861,"Aviat Networks, Inc. (NASDAQ:AVNW)",NASDAQ:AVNW,2/6/14 16:30,,0.101320152,-0.073761961,-0.180044495,-0.387091682
24862,Aeroflex Holding Corp. (NYSE:ARX),NYSE:ARX,2/7/14 8:15,BETA_ERROR,,,,
24863,Advanced Semiconductor Engineering (NYSE:ASX),NYSE:ASX,2/7/14 8:00,,0.04182734,0.067197725,0.233891167,0.293738326
24864,Simpson Manufacturing (NYSE:SSD),NYSE:SSD,2/7/14 9:00,,0.033107877,0.040457835,-0.00093244,-0.01323792
24865,Wyndham Worldwide (NYSE:WYN),NYSE:WYN,2/7/14 8:30,,-0.066457366,-0.066621075,-0.091388797,-0.127247879
24866,Sirona Dental Systems (NASDAQ:SIRO),NASDAQ:SIRO,2/7/14 8:30,,-0.063114725,-0.021866825,-0.042711234,-0.030831774
24867,Net 1 Ueps Technologies (NASDAQ:UEPS),NASDAQ:UEPS,2/7/14 8:00,,0.225465592,0.196644494,0.123951418,0.342096815
24868,MoSys (NASDAQ:MOSY),NASDAQ:MOSY,2/7/14 8:30,,-0.06081356,-0.013806858,-0.323243908,-0.547237528
24869,Haynes International (NASDAQ:HAYN),NASDAQ:HAYN,2/7/14 9:00,,-0.016970454,0.017808115,0.010907704,0.009750922
24870,Aceto (NASDAQ:ACET),NASDAQ:ACET,2/7/14 9:00,,-0.145037412,-0.131463357,-0.03395882,-0.360282946
24871,PennantPark Floating Rate Capital Ltd. (NASDAQ:PFLT),NASDAQ:PFLT,2/7/14 10:00,,0.008289584,-0.003363317,-0.003928715,-0.001783083
24872,FBL Financial Group (NYSE:FFG),NYSE:FFG,2/7/14 11:00,,0.01745849,0.137532123,0.145815225,0.11682664
24873,National Fuel Gas (NYSE:NFG),NYSE:NFG,2/7/14 11:00,,-0.033826093,-0.129190735,-0.081410207,-0.09279652
24874,Globe Specialty Metals (NASDAQ:GSM),NASDAQ:GSM,2/7/14 9:00,,0.022986409,0.197178962,0.05462538,0.094964912
24875,Viad Corp (NYSE:VVI),NYSE:VVI,2/7/14 9:00,,-0.047953189,-0.078260363,-0.089789315,-0.157585012
24876,"Wayside Technology Group, Inc. (NASDAQ:WSTG)",NASDAQ:WSTG,2/7/14 10:00,,0.074966913,0.101835478,0.167638915,0.040459355
24877,Endurance Specialty Holdings Ltd. (NYSE:ENH),NYSE:ENH,2/7/14 8:30,,0.005361698,0.00416976,-0.048392153,-0.05501767
24878,CBOE Holdings (NASDAQ:CBOE),NASDAQ:CBOE,2/7/14 8:30,,0.036490498,-0.010956235,-0.088465776,-0.192981221
24879,Montpelier Re Holdings Ltd. (NYSE:MRH),NYSE:MRH,2/7/14 8:00,BETA_ERROR,,,,
24880,Kemper (NYSE:KMPR),NYSE:KMPR,2/7/14 11:00,,0.001623786,0.005314891,-0.001153547,-0.129761489
24881,AptarGroup (NYSE:ATR),NYSE:ATR,2/7/14 9:00,,-0.011460126,-0.034137613,-0.009814205,-0.055641363
24882,FMC Technologies (NYSE:FTI),NYSE:FTI,2/7/14 9:00,,-0.01379604,-0.005057874,0.066482479,0.078683528
24883,Monmouth Real Estate Investment Corporation (NYSE:MNR),NYSE:MNR,2/6/14 10:00,,0.048994194,-0.008268431,-0.005935736,0.003593548
24884,Piedmont Office Realty Trust (NYSE:PDM),NYSE:PDM,2/7/14 10:00,,-0.006278685,0.000193163,0.083626924,0.120357213
24885,Snyder's-Lance (NASDAQ:LNCE),NASDAQ:LNCE,2/7/14 9:00,,-0.030373404,-0.007309184,-0.042428607,-0.063821505
24886,Alpha and Omega Semiconductor Limited (NASDAQ:AOSL),NASDAQ:AOSL,2/5/14 17:00,,-0.009988032,-0.012232797,-0.046966966,0.155352137
24887,Domtar (NYSE:UFS),NYSE:UFS,2/7/14 10:00,,-0.046989978,-0.052859838,-0.163333699,-0.269287838
24888,"Apollo Global Management, LLC (NYSE:APO)",NYSE:APO,2/7/14 10:00,,-0.048000989,-0.08371856,-0.247155369,-0.288561443
24889,Black Hills (NYSE:BKH),NYSE:BKH,2/7/14 11:00,,-0.003245159,0.006220293,0.022294311,0.002804594
24890,athenahealth (NASDAQ:ATHN),NASDAQ:ATHN,2/7/14 8:00,,0.256926628,0.13552329,-0.195991134,-0.267719612
24891,Lions Gate Entertainment (NYSE:LGF),NYSE:LGF,2/7/14 9:00,,-0.025029696,-0.236881346,-0.290187996,-0.337267143
24892,Cigna Corporation (NYSE:CI),NYSE:CI,2/7/14 8:30,,-0.138466801,-0.095422213,-0.097094915,-0.032758921
24893,"Bristow Group, Inc. (NYSE:BRS)",NYSE:BRS,2/7/14 10:00,,-0.027882314,0.088026589,0.067410033,0.048950136
24894,"Buckeye Partners, L.P. (NYSE:BPL)",NYSE:BPL,2/7/14 11:00,,0.047256453,0.017215621,0.080930201,0.116933836
24895,ArcelorMittal (NYSE:MT),NYSE:MT,2/7/14 9:30,,-0.063682006,-0.150761095,-0.126947083,-0.238521577
24896,Liquidity Services (NASDAQ:LQDT),NASDAQ:LQDT,2/7/14 10:30,,0.090464504,0.133405113,-0.320436744,-0.461287346
24897,Laboratory of America Holdings (NYSE:LH),NYSE:LH,2/7/14 9:00,,-0.013489456,0.032084257,0.038747069,0.053015147
24898,"EnPro Industries, Inc. (NYSE:NPO)",NYSE:NPO,2/7/14 10:00,,-0.02035371,-0.000537869,-0.02536979,-0.008075077
24899,Energy XXI (Bermuda) Limited (NASDAQ:EXXI),NASDAQ:EXXI,2/7/14 10:00,,-0.022348799,-0.04334899,-0.096547619,-0.106659348
24900,Medley Capital Corporation (NYSE:MCC),NYSE:MCC,2/7/14 10:00,,0.002706193,-0.014803853,-0.082643965,-0.122256333
24901,"Pro-Dex, Inc. (NASDAQ:PDEX)",NASDAQ:PDEX,2/6/14 16:30,,-0.210954945,-0.336489544,-0.425078041,-0.46733984
24902,Viasystems Group (NASDAQ:VIAS),NASDAQ:VIAS,2/7/14 11:00,BETA_ERROR,,,,
24903,Zygo (NASDAQ:ZIGO),NASDAQ:ZIGO,2/6/14 17:00,BETA_ERROR,,,,
24904,Home Properties (NYSE:HME),NYSE:HME,2/7/14 11:00,BETA_ERROR,,,,
24905,Moody's (NYSE:MCO),NYSE:MCO,2/7/14 11:30,,-0.004646919,-0.023891184,-0.069894125,-0.021799813
24906,Industrias Bachoco S.A.B. de C.V. (NYSE:IBA),NYSE:IBA,2/7/14 11:00,,-0.038090747,-0.041289195,-0.022608032,0.149773092
24907,Imation Corp. (NYSE:IMN),NYSE:IMN,2/7/14 10:00,,0.170722921,0.354064739,-0.1497211,-0.346813054
24908,CTS Corporation (NYSE:CTS),NYSE:CTS,2/7/14 11:00,,0.01245127,0.113612921,-0.053540438,-0.086090223
24909,The Madison Square Garden (NYSE:MSG),NYSE:MSG,2/7/14 10:00,BETA_ERROR,,,,
24910,Aspen Insurance Holdings Limited (NYSE:AHL),NYSE:AHL,2/7/14 9:30,,-0.015160126,-0.014171202,0.145706573,0.156977111
24911,American Axle & Manufacturing Holdings (NYSE:AXL),NYSE:AXL,2/7/14 10:00,,-0.002690887,-0.079133653,-0.099684101,-0.153402269
24912,"DCT Industrial Trust, Inc. (NYSE:DCT)",NYSE:DCT,2/7/14 11:00,,0.010939861,0.022487683,0.020291804,0.011680827
24913,Forum Energy Technologies Inc (NYSE:FET),NYSE:FET,2/7/14 10:00,,0.017621909,0.097598307,0.131161287,0.247861607
24914,FLIR Systems (NASDAQ:FLIR),NASDAQ:FLIR,2/7/14 11:00,,-0.083767994,-0.005744257,-0.026491817,-0.060886199
24915,The Empire District Electric (NYSE:EDE),NYSE:EDE,2/7/14 13:00,,0.016933304,0.065438788,0.044261922,0.05758569
24916,Statoil ASA (NYSE:STO),NYSE:STO,2/7/14 6:30,,0.054484501,0.08288117,0.206467184,0.266317121
24917,Corporate Office Properties Trust (NYSE:OFC),NYSE:OFC,2/7/14 12:00,,0.045597127,0.013746982,0.035958616,0.072382162
24918,Apartment Investment & Management (NYSE:AIV),NYSE:AIV,2/7/14 13:00,,0.026203983,0.028489282,0.059389545,0.072358963
24919,Rofin-Sinar Technologies (NASDAQ:RSTI),NASDAQ:RSTI,2/6/14 11:00,,-0.073547725,-0.005121153,-0.08933671,-0.063177648
24920,pSivida Corp (NASDAQ:PSDV),NASDAQ:PSDV,2/7/14 16:30,,0.024163115,-0.064334485,-0.261692114,-0.225934824
24921,Corning Inc. (NYSE:GLW),NYSE:GLW,2/7/14 9:30,,0.030893766,0.043582687,0.118769647,0.111348091
24922,"Spectra Energy Partners, LP (NYSE:SEP)",NYSE:SEP,2/5/14 8:30,,0.0170622,0.099346989,0.213619463,0.135392925
24923,The First Marblehead Corporation (NYSE:FMD),NYSE:FMD,2/10/14 8:00,,0.057902847,0.188005088,-0.220534901,-0.26357949
24924,"U.S. Global Investors, Inc. (NASDAQ:GROW)",NASDAQ:GROW,2/10/14 8:30,,0.129655563,0.241252749,0.152732322,0.14591481
24925,Tata Motors Limited (NYSE:TTM),NYSE:TTM,2/10/14 7:30,,0.028452641,0.065737312,0.173897284,0.154262953
24926,Changyou.com Limited (NASDAQ:CYOU),NASDAQ:CYOU,2/10/14 7:00,,-0.135967334,-0.108113104,-0.167329796,-0.296734924
24927,Sohu.com Inc. (NASDAQ:SOHU),NASDAQ:SOHU,2/10/14 8:30,,-0.050079782,-0.129902434,-0.294026482,-0.334743898
24928,SouFun Holdings Limited (NYSE:SFUN),NYSE:SFUN,2/10/14 8:00,,-0.016148231,-0.209183189,-0.366399295,-0.654406299
24929,"NAPCO Security Technologies, Inc., (NASDAQ:NSSC)",NASDAQ:NSSC,2/10/14 11:00,,-0.028811318,-0.12658676,-0.299465038,-0.314014408
24930,"Fidelity & Guaranty Life Holdings, Inc. (NYSE:FGL)",NYSE:FGL,2/10/14 8:00,,-0.035890716,0.032013269,0.03944665,0.077332308
24931,Clean Energy Fuels Corp. (NASDAQ:CLNE),NASDAQ:CLNE,2/10/14 9:00,,-0.000167738,-0.134019431,-0.112799809,0.047177373
24932,Korea Electric Power Corporation (NYSE:KEP),NYSE:KEP,2/10/14 2:30,,-0.013513673,-0.007947032,0.115384885,0.013824118
24933,"TETRA Technologies, Inc. (NYSE:TTI)",NYSE:TTI,2/10/14 10:30,,0.054984861,0.129018838,0.132318193,0.021831753
24934,"Twenty-First Century Fox, Inc (NASDAQ:FOXA)",NASDAQ:FOXA,2/6/14 8:30,,-0.037361364,-0.053772175,-0.071373668,-0.013123943
24935,"Motorcar Parts of America, Inc. (NASDAQ:MPAA)",NASDAQ:MPAA,2/10/14 13:00,,0.153798832,0.0534059,0.196886415,-0.042132371
24936,General Finance Corporation (NASDAQ:GFN),NASDAQ:GFN,2/10/14 11:30,,0.036344094,0.27856152,0.380837594,0.439293273
24937,"Insperity, Inc (NYSE:NSP)",NYSE:NSP,2/10/13 10:00,,-0.048057622,-0.016154237,-0.049970578,0.046557573
24938,Loews Corporation (NYSE:L),NYSE:L,2/10/14 11:00,,-0.049320726,-0.076169128,-0.091743279,-0.139185961
24939,CNA Financial Corporation (NYSE:CNA),NYSE:CNA,2/10/14 10:00,,0.032622608,0.054467492,0.016110755,-0.076043678
24940,"Momenta Pharmaceuticals, Inc. (NASDAQ:MNTA)",NASDAQ:MNTA,2/10/14 10:00,,0.062845355,-0.182215807,-0.389272185,-0.332617876
24941,Mercury General Corporation (NYSE:MCY),NYSE:MCY,2/10/14 13:00,,-0.049155167,-0.052618984,0.009728431,-0.059237139
24942,Versar Inc. (NYSEMKT:VSR),NYSEMKT:VSR,2/10/14 14:00,,-0.161897614,-0.120254227,-0.201699059,-0.282441022
24943,Nuance Communications (NASDAQ:NUAN),NASDAQ:NUAN,2/10/14 17:00,,-0.0747118,0.027670786,-0.013451658,0.099207697
24944,Sensient Technologies Corp. (NYSE:SXT),NYSE:SXT,2/10/14 11:00,,0.001078371,0.099471259,0.052525028,0.003633457
24945,Cameco Corporation (NYSE:USA) (NYSE:CCJ),NYSE:CCJ,2/10/14 13:00,,-0.024183797,0.073069642,-0.101895957,-0.191547056
24946,"Molina Healthcare, Inc. (NYSE:MOH)",NYSE:MOH,2/10/14 17:00,,-0.033434965,0.03088832,0.074042837,0.168309176
24947,"Rick‰Ûªs Cabaret International, Inc. (NASDAQ:RICK)",NASDAQ:RICK,2/10/14 16:30,,-0.031501888,-0.098019989,-0.173640603,-0.194065723
24948,"Meru Networks, Inc. (NASDAQ:MERU)",NASDAQ:MERU,2/10/14 17:00,BETA_ERROR,,,,
24949,"Asta Funding, Inc. (NASDAQ:ASFI)",NASDAQ:ASFI,2/10/14 16:00,,-0.011557384,-0.032656583,-0.056043361,-0.029654421
24950,"Advanced Photonix, Inc. (NYSEMKT:API)",NYSEMKT:API,2/10/14 16:30,BETA_ERROR,,,,
24951,Qualys Inc. (NASDAQ:QLYS),NASDAQ:QLYS,2/10/14 17:00,,-0.076033331,-0.183975054,-0.422171615,-0.261338372
24952,"Amkor Technology, Inc. (NASDAQ:AMKR)",NASDAQ:AMKR,2/10/14 17:00,,-0.02383436,0.196608496,0.594576259,1.191009973
24953,"Rackspace Hosting, Inc. (NYSE:RAX)",NYSE:RAX,2/10/14 16:30,,-0.21106804,-0.235399049,-0.390677817,-0.218697842
24954,IMAX Corporation (NYSE:IMAX),NYSE:IMAX,2/10/14 17:45,,-0.037772461,-0.028315515,-0.083826614,-0.045758515
24955,Capstone Turbine Corporation (NASDAQ:CPST),NASDAQ:CPST,2/11/14 16:45,,-0.067388271,0.364166145,-0.180521264,-0.178243224
24956,M/A-COM Technology Solutions Holdings (NASDAQ:MTSI),NASDAQ:MTSI,2/10/14 17:00,,-0.017420469,0.20223966,-0.011920969,0.229268716
24957,Silver Spring Networks (NYSE:SSNI),NYSE:SSNI,2/10/14 16:30,,0.090918738,-0.023599439,-0.129571323,-0.304459049
24958,"Annie's, Inc. (NYSE:BNNY)",NYSE:BNNY,2/10/13 17:00,BETA_ERROR,,,,
24959,"Shinhan Financial Group Co., Ltd. (NYSE:SHG)",NYSE:SHG,2/11/14 2:00,,-0.005782909,0.033537741,0.098723517,0.055504288
24960,"Hillenbrand, Inc. (NYSE:HI)",NYSE:HI,2/5/14 8:00,,0.023058588,0.152926095,0.080416315,0.086840448
24961,"Buffalo Wild Wings, Inc. (NASDAQ:BWLD)",NASDAQ:BWLD,2/4/14 17:00,,-0.017790337,0.112094544,0.015519025,0.075499082
24962,"Omega Healthcare Investors, Inc (NYSE:OHI)",NYSE:OHI,2/4/14 10:00,,-0.041821531,0.021142577,0.097594786,0.131938168
24963,The Female Health Company (NASDAQ:FHCO),NASDAQ:FHCO,2/3/14 11:00,,-0.061864112,-0.118847695,-0.012228835,-0.256273608
24964,CONSOL Energy (NYSE:CNX),NYSE:CNX,1/31/14 10:00,,-0.013373882,-0.001198295,0.1027139,0.186147872
24965,MBT Financial (NASDAQ:MBTF),NASDAQ:MBTF,1/31/14 10:00,,-0.07100579,-0.125977974,-0.122456127,-0.00369997
24966,Align Technology (NASDAQ:ALGN),NASDAQ:ALGN,1/30/14 16:30,,-0.017653402,-0.19018393,-0.261159389,-0.296946142
24967,Aspen Technology (NASDAQ:AZPN),NASDAQ:AZPN,1/30/14 16:30,,0.104841878,0.077663223,-0.100100606,-0.034981147
24968,StanCorp Financial Group (NYSE:SFG),NYSE:SFG,1/30/14 12:00,,-0.003566023,0.005461971,-0.132063664,-0.143522114
24969,Invesco (NYSE:IVZ),NYSE:IVZ,1/30/14 9:00,,0.001360853,-0.012374661,-0.027511918,-0.01234486
24970,Dover Downs Gaming & Entertainment (NYSE:DDE),NYSE:DDE,1/30/14 9:30,,-0.011506975,0.047589833,-0.137479543,-0.124870896
24971,Dover (NYSE:DOV),NYSE:DOV,1/30/14 10:00,,-0.051009458,0.026288282,0.072758756,0.047747507
24972,"MarineMax, Inc. (NYSE:HZO)",NYSE:HZO,1/30/14 10:00,,-0.078612817,-0.050002094,-0.046890701,-0.107571305
24973,Quest Diagnostics (NYSE:DGX),NYSE:DGX,1/30/14 8:30,,-0.042209116,-0.019277722,0.04173328,0.092168977
24974,The Brink's (NYSE:BCO),NYSE:BCO,1/30/14 11:00,,-0.012239014,-0.164101969,-0.333904148,-0.335439576
24975,B/E Aerospace (NASDAQ:BEAV),NASDAQ:BEAV,1/30/14 9:00,,-0.059670637,-0.008715202,0.008799609,0.103852204
24976,Exxon Mobil Corporation (NYSE:XOM),NYSE:XOM,1/30/14 11:00,,-0.040507803,-0.057774521,-0.012384053,-0.041716837
24977,Bemis (NYSE:BMS),NYSE:BMS,1/30/14 10:00,,-0.004348611,-0.010877077,0.022172547,0.010188784
24978,PAREXEL International (NASDAQ:PRXL),NASDAQ:PRXL,1/30/14 10:00,,0.024355829,0.144329776,-0.00812854,0.061777498
24979,Whirlpool (NYSE:WHR),NYSE:WHR,1/30/14 10:00,,-0.060281986,-0.061620907,0.000585378,-0.132715032
24980,First Interstate Bancsystem Inc. (NASDAQ:FIBK),NASDAQ:FIBK,1/30/14 11:00,,-0.022248388,-0.030343181,-0.095971492,-0.128300989
24981,Potash Corporation of Saskatchewan Inc. (NYSE:POT),NYSE:POT,1/30/14 13:00,,0.007800672,0.02160569,0.050966503,0.008517201
24982,"SunCoke Energy Partners, L.P. (NYSE:SXCP)",NYSE:SXCP,1/30/14 10:00,,0.075776135,0.098193505,0.08236858,0.13184346
24983,Tetra Tech (NASDAQ:TTEK),NASDAQ:TTEK,1/30/14 11:00,,0.038199957,0.024240458,-0.031931438,-0.118959947
24984,Timken (NYSE:TKR),NYSE:TKR,1/30/14 11:00,,0.040335337,0.026364376,0.074676029,0.064311565
24985,"Kelly Services, Inc. (NASDAQ:KELYA)",NASDAQ:KELYA,1/30/14 9:00,,-0.010092635,-0.028116832,-0.189073732,-0.408533857
24986,TriState Capital (NASDAQ:TSC),NASDAQ:TSC,1/30/14 8:30,,0.025944735,0.022009661,-0.026056265,0.001048198
24987,Kemet Corporation (NYSE:KEM),NYSE:KEM,1/30/14 17:00,,0.022099436,0.022145979,-0.077032615,-0.04980082
24988,Kennametal (NYSE:KMT),NYSE:KMT,1/30/14 10:00,,-0.080650689,-0.149238077,-0.126159159,-0.203197689
24989,DSP Group (NASDAQ:DSPG),NASDAQ:DSPG,1/30/14 8:30,,-0.08047996,-0.092619294,-0.167305736,-0.195463022
24990,Helmerich & Payne (NYSE:HP),NYSE:HP,1/30/14 11:00,,0.010435522,0.09875201,0.203797242,0.223789302
24991,"Harman International Industries, Incorporated (NYSE:HAR)",NYSE:HAR,1/30/14 11:00,,0.178181221,0.168568288,0.216078546,0.100482052
24992,"CEVA, Inc. (NASDAQ:CEVA)",NASDAQ:CEVA,1/30/14 20:30,,0.058997592,0.1087524,0.037876259,-0.135322095
24993,Investment Technology Group Inc. (NYSE:ITG),NYSE:ITG,1/30/14 11:00,,-0.009258171,0.001502984,0.100947682,-0.016806993
24994,Xcel Energy (NYSE:XEL),NYSE:XEL,1/30/14 11:00,,0.017279022,0.04816744,0.085260753,0.040699154
24995,WESCO International (NYSE:WCC),NYSE:WCC,1/30/14 11:00,,-0.025300413,-0.089989719,-0.045187289,-0.085737464
24996,Capstead Mortgage (NYSE:CMO),NYSE:CMO,1/30/14 9:00,,0.017261181,0.053228337,0.072448547,0.100384722
24997,Alexion Pharmaceuticals (NASDAQ:ALXN),NASDAQ:ALXN,1/30/14 10:00,,0.192906572,0.216317065,0.031132746,0.051680327
24998,Valley National Bancorp (NYSE:VLY),NYSE:VLY,1/30/14 11:00,,-0.023588616,-0.015329896,0.003778799,-0.066191863
24999,Niska Gas Storage Partners LLC (NYSE:NKA),NYSE:NKA,1/30/14 9:00,,0.027046878,-0.122180411,0.024316798,-0.058397506
25000,"Span-America Medical Systems, Inc. (NASDAQ:SPAN)",NASDAQ:SPAN,1/30/14 10:00,,-0.027108573,-0.093588498,-0.040958887,-0.042032101
25001,Ball (NYSE:BLL),NYSE:BLL,1/30/14 11:00,,0.055899131,0.06619841,0.062030489,0.138266821
25002,Qiagen NV (NASDAQ:QGEN),NASDAQ:QGEN,1/30/14 9:30,,-0.017196526,-0.135361551,-0.149839403,-0.113175468
25003,L-3 Communications Holdings (NYSE:LLL),NYSE:LLL,1/30/14 11:00,,0.057162468,0.060033675,0.059016127,0.105481295
25004,Seacoast Banking Corporation of Florida (NASDAQ:SBCF),NASDAQ:SBCF,1/30/14 10:00,,-0.04960305,-0.099684895,-0.140396259,-0.193604667
25005,The Sherwin-Williams (NYSE:SHW),NYSE:SHW,1/30/14 11:00,,-0.047654345,0.028793312,0.003329827,-0.015379359
25006,ITT Educational Services (NYSE:ESI),NYSE:ESI,1/30/14 11:00,,-0.230614231,-0.293145185,-0.374008362,-0.696800692
25007,MEDNAX (NYSE:MD),NYSE:MD,1/30/14 10:00,,0.027335705,0.116786657,0.06927186,0.019184461
25008,Central Pacific Financial Corp. (NYSE:CPF),NYSE:CPF,1/30/14 13:00,,-0.024823597,0.033370456,-0.045121587,-0.006764496
25009,Banco Santander (Brasil) S.A. (NYSE:BSBR),NYSE:BSBR,1/30/14 10:45,,-0.019858502,-0.056445577,0.142423873,0.319710709
25010,IDEX (NYSE:IEX),NYSE:IEX,1/30/14 10:30,,0.029504579,-0.010080909,-0.018644986,-0.00679584
25011,Northrop Grumman (NYSE:NOC),NYSE:NOC,1/30/14 12:00,,0.002786784,0.028698778,-0.011894921,-0.012629302
25012,Prologis (NYSE:PLD),NYSE:PLD,1/30/14 12:00,,0.059897445,0.050574459,0.052426204,0.045965425
25013,Brookline Bancorp (NASDAQ:BRKL),NASDAQ:BRKL,1/30/14 13:30,,-0.036848129,0.009225587,-0.036341796,-0.037023449
25014,Brunswick (NYSE:BC),NYSE:BC,1/30/14 11:00,,0.021179742,0.04440903,-0.054162141,-0.092470846
25015,"Royal Gold, Inc. (NASDAQ:RGLD)",NASDAQ:RGLD,1/30/14 12:00,,0.017537386,0.301102718,0.186007722,0.191273585
25016,AutoNation (NYSE:AN),NYSE:AN,1/30/14 11:00,,0.061204133,0.059061267,0.054861124,0.092315968
25017,Under Armour (NYSE:UA),NYSE:UA,1/30/14 8:30,,0.239972964,0.320583528,0.117561398,0.187278261
25018,DuPont Fabros Technology (NYSE:DFT),NYSE:DFT,1/30/14 13:00,,0.032933043,-0.044691888,-0.076867241,0.027620313
25019,"Ultratech, Inc. (NASDAQ:UTEK)",NASDAQ:UTEK,1/30/14 11:00,,0.061803963,0.027288044,0.098333677,-0.078635898
25020,hhgregg (NYSE:HGG),NYSE:HGG,1/30/14 9:00,,-0.273039894,-0.204353762,-0.220622807,-0.239020444
25021,MakeMyTrip Limited (NASDAQ:MMYT),NASDAQ:MMYT,1/30/14 10:00,,0.297134405,0.03485955,-0.066580649,0.094242033
25022,Colgate-Palmolive (NYSE:CL),NYSE:CL,1/30/14 11:00,,-0.011601209,-0.005863469,0.037378922,0.034515075
25023,National Grid (NYSE:NGG),NYSE:NGG,1/30/14 9:00,,0.004206298,0.025672748,0.017976375,0.040181987
25024,"Banco Santander, S.A. (NYSE:SAN)",NYSE:SAN,1/30/14 4:00,,0.000109578,-0.053460833,0.045292758,0.052021764
25025,Cabot (NYSE:CBT),NYSE:CBT,1/30/14 14:00,,0.000225297,0.104056968,0.166941786,0.144159551
25026,TECO Energy (NYSE:TE),NYSE:TE,1/30/14 10:00,,-0.012891689,-0.010161,0.058744966,0.001023184
25027,ConocoPhillips (NYSE:COP),NYSE:COP,1/30/14 13:00,,-0.022786051,-0.016894243,0.092790573,0.158838244
25028,SunCoke Energy (NYSE:SXC),NYSE:SXC,1/30/14 11:30,,0.024174015,-0.022684637,-0.01415514,-0.074451138
25029,"Attunity, Ltd. (NASDAQ:ATTU)",NASDAQ:ATTU,1/30/14 10:00,,-0.064651944,-0.038351831,-0.22711277,-0.397667508
25030,Kirby Corporation (NYSE:KEX),NYSE:KEX,1/30/13 11:00,,0.054755642,0.108625695,0.092118991,0.057248754
25031,Avalonbay Communities (NYSE:AVB),NYSE:AVB,1/30/14 13:00,,0.068246855,0.075543353,0.116601915,0.187253
25032,CMS Energy (NYSE:CMS),NYSE:CMS,1/30/14 9:00,,0.026443548,0.047219542,0.084635415,0.074740203
